"city","female","black","email","listing_timestamp","sent_timestamp","response_timestamp","sending_name"
"chicago",0,0,NA,NA,NA,NA,"Luke Mitchell"
"chicago",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"chicago",1,1,NA,NA,NA,NA,"Tionna Wilson"
"chicago",0,0,NA,NA,NA,NA,"Steven Smith"
"chicago",0,1,NA,NA,NA,NA,"Jayvon Carter"
"chicago",0,0,NA,NA,NA,NA,"Brian Bailey"
"chicago",1,0,NA,NA,NA,NA,"Hilary Roberts"
"chicago",1,1,NA,NA,NA,NA,"Ebony Williams"
"chicago",1,1,NA,NA,NA,NA,"Tyra Booker"
"chicago",1,0,NA,NA,NA,NA,"Hilary Roberts"
"chicago",0,0,NA,NA,NA,NA,"Steven Smith"
"chicago",0,1,NA,NA,NA,NA,"Jayvon Carter"
"chicago",1,1,NA,NA,NA,NA,"Shanice Thomas"
"chicago",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"chicago",1,1,NA,NA,NA,NA,"Shanice Thomas"
"chicago",0,0,NA,NA,NA,NA,"Luke Mitchell"
"chicago",1,1,NA,NA,NA,NA,"Tionna Wilson"
"chicago",1,0,NA,NA,NA,NA,"Kristen Hall"
"chicago",0,0,NA,NA,NA,NA,"Luke Mitchell"
"chicago",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"chicago",0,0,NA,NA,NA,NA,"Brad Anderson"
"chicago",0,0,NA,NA,NA,NA,"Steven Smith"
"chicago",1,0,NA,NA,NA,NA,"Hilary Roberts"
"chicago",1,0,NA,NA,NA,NA,"Amy Morgan"
"chicago",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"chicago",0,0,NA,NA,NA,NA,"Brian Bailey"
"chicago",1,0,NA,NA,NA,NA,"Kristen Hall"
"chicago",0,1,NA,NA,NA,NA,"Terell Robinson"
"chicago",1,1,NA,NA,NA,NA,"Shanice Thomas"
"chicago",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"chicago",1,0,NA,NA,NA,NA,"Hilary Roberts"
"chicago",0,0,NA,NA,NA,NA,"Brad Anderson"
"chicago",1,1,NA,NA,NA,NA,"Tyra Booker"
"chicago",0,1,NA,NA,NA,NA,"Jayvon Carter"
"chicago",0,0,NA,NA,NA,NA,"Luke Mitchell"
"chicago",0,0,NA,NA,NA,NA,"Steven Smith"
"chicago",0,1,NA,NA,NA,NA,"Terell Robinson"
"chicago",0,0,NA,NA,NA,NA,"Brian Bailey"
"chicago",1,1,NA,NA,NA,NA,"Shanice Thomas"
"chicago",1,1,NA,NA,NA,NA,"Shanice Thomas"
"chicago",1,0,NA,NA,NA,NA,"Hilary Roberts"
"chicago",0,1,NA,NA,NA,NA,"Jayvon Carter"
"chicago",0,0,NA,NA,NA,NA,"Luke Mitchell"
"chicago",1,0,NA,NA,NA,NA,"Hilary Roberts"
"chicago",1,1,NA,NA,NA,NA,"Tionna Wilson"
"chicago",1,1,NA,NA,NA,NA,"Shanice Thomas"
"chicago",0,1,NA,NA,NA,NA,"Jayvon Carter"
"chicago",1,1,NA,NA,NA,NA,"Tionna Wilson"
"chicago",0,0,NA,NA,NA,NA,"Brian Bailey"
"chicago",0,0,NA,NA,NA,NA,"Luke Mitchell"
"chicago",0,0,NA,NA,NA,NA,"Luke Mitchell"
"chicago",0,1,NA,NA,NA,NA,"Terell Robinson"
"chicago",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"chicago",0,0,NA,NA,NA,NA,"Brian Bailey"
"chicago",1,0,NA,NA,NA,NA,"Kristen Hall"
"chicago",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"chicago",0,0,NA,NA,NA,NA,"Brian Bailey"
"chicago",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"chicago",1,0,NA,NA,NA,NA,"Kristen Hall"
"chicago",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"dallas",0,0,NA,NA,NA,NA,"Luke Mitchell"
"dallas",1,1,NA,NA,NA,NA,"Shanice Thomas"
"dallas",1,0,NA,NA,NA,NA,"Hilary Roberts"
"dallas",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"dallas",1,1,NA,NA,NA,NA,"Tionna Wilson"
"dallas",1,1,NA,NA,NA,NA,"Tionna Wilson"
"dallas",1,0,NA,NA,NA,NA,"Amy Morgan"
"dallas",0,1,NA,NA,NA,NA,"Terell Robinson"
"dallas",0,1,NA,NA,NA,NA,"Jayvon Carter"
"dallas",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"dallas",1,1,NA,NA,NA,NA,"Tyra Booker"
"dallas",0,0,NA,NA,NA,NA,"Steven Smith"
"dallas",1,1,NA,NA,NA,NA,"Shanice Thomas"
"dallas",1,1,NA,NA,NA,NA,"Tionna Wilson"
"dallas",1,1,NA,NA,NA,NA,"Tionna Wilson"
"dallas",0,0,NA,NA,NA,NA,"Steven Smith"
"dallas",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"dallas",0,1,NA,NA,NA,NA,"Terell Robinson"
"dallas",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"dallas",0,1,NA,NA,NA,NA,"Jayvon Carter"
"dallas",1,1,NA,NA,NA,NA,"Tionna Wilson"
"dallas",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"dallas",0,1,NA,NA,NA,NA,"Jayvon Carter"
"dallas",0,1,NA,NA,NA,NA,"Jayvon Carter"
"dallas",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"dallas",0,0,NA,NA,NA,NA,"Luke Mitchell"
"dallas",1,0,NA,NA,NA,NA,"Hilary Roberts"
"dallas",1,1,NA,NA,NA,NA,"Ebony Williams"
"dallas",1,0,NA,NA,NA,NA,"Amy Morgan"
"dallas",0,0,NA,NA,NA,NA,"Steven Smith"
"dallas",1,1,NA,NA,NA,NA,"Shanice Thomas"
"dallas",0,1,NA,NA,NA,NA,"Terell Robinson"
"dallas",1,1,NA,NA,NA,NA,"Tionna Wilson"
"dallas",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"dallas",1,1,NA,NA,NA,NA,"Shanice Thomas"
"dallas",0,0,NA,NA,NA,NA,"Steven Smith"
"dallas",1,0,NA,NA,NA,NA,"Amy Morgan"
"dallas",1,0,NA,NA,NA,NA,"Amy Morgan"
"dallas",1,1,NA,NA,NA,NA,"Shanice Thomas"
"dallas",0,0,NA,NA,NA,NA,"Brad Anderson"
"dallas",1,0,NA,NA,NA,NA,"Kristen Hall"
"dallas",0,0,NA,NA,NA,NA,"Brad Anderson"
"dallas",0,1,NA,NA,NA,NA,"Terell Robinson"
"dallas",1,0,NA,NA,NA,NA,"Amy Morgan"
"dallas",0,1,NA,NA,NA,NA,"Jayvon Carter"
"dallas",1,0,NA,NA,NA,NA,"Hilary Roberts"
"dallas",0,1,NA,NA,NA,NA,"Terell Robinson"
"dallas",1,1,NA,NA,NA,NA,"Tionna Wilson"
"dallas",1,1,NA,NA,NA,NA,"Shanice Thomas"
"dallas",1,0,NA,NA,NA,NA,"Hilary Roberts"
"dallas",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"dallas",1,0,NA,NA,NA,NA,"Amy Morgan"
"dallas",1,0,NA,NA,NA,NA,"Amy Morgan"
"dallas",1,0,NA,NA,NA,NA,"Hilary Roberts"
"dallas",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"dallas",0,0,NA,NA,NA,NA,"Steven Smith"
"dallas",1,1,NA,NA,NA,NA,"Tyra Booker"
"dallas",1,0,NA,NA,NA,NA,"Hilary Roberts"
"dallas",1,0,NA,NA,NA,NA,"Kristen Hall"
"dallas",1,0,NA,NA,NA,NA,"Hilary Roberts"
"dallas",0,0,NA,NA,NA,NA,"Luke Mitchell"
"dallas",0,0,NA,NA,NA,NA,"Steven Smith"
"dallas",0,0,NA,NA,NA,NA,"Brian Bailey"
"dallas",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"dallas",0,0,NA,NA,NA,NA,"Brian Bailey"
"dallas",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"dallas",0,1,NA,NA,NA,NA,"Jayvon Carter"
"dallas",1,1,NA,NA,NA,NA,"Tyra Booker"
"dallas",1,1,NA,NA,NA,NA,"Tionna Wilson"
"dallas",1,0,NA,NA,NA,NA,"Kristen Hall"
"dallas",0,0,NA,NA,NA,NA,"Luke Mitchell"
"dallas",1,0,NA,NA,NA,NA,"Amy Morgan"
"dallas",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"dallas",1,1,NA,NA,NA,NA,"Tyra Booker"
"dallas",1,0,NA,NA,NA,NA,"Hilary Roberts"
"dallas",0,0,NA,NA,NA,NA,"Brian Bailey"
"dallas",1,0,NA,NA,NA,NA,"Amy Morgan"
"dallas",1,0,NA,NA,NA,NA,"Kristen Hall"
"dallas",0,0,NA,NA,NA,NA,"Steven Smith"
"dallas",0,0,NA,NA,NA,NA,"Luke Mitchell"
"dallas",0,0,NA,NA,NA,NA,"Luke Mitchell"
"dallas",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"dallas",1,0,NA,NA,NA,NA,"Kristen Hall"
"dallas",1,1,NA,NA,NA,NA,"Ebony Williams"
"dallas",0,1,NA,NA,NA,NA,"Terell Robinson"
"dallas",1,1,NA,NA,NA,NA,"Ebony Williams"
"dallas",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"dallas",0,1,NA,NA,NA,NA,"Terell Robinson"
"dallas",1,0,NA,NA,NA,NA,"Amy Morgan"
"dallas",1,1,NA,NA,NA,NA,"Ebony Williams"
"dallas",0,0,NA,NA,NA,NA,"Brad Anderson"
"dallas",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"dallas",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"dallas",0,1,NA,NA,NA,NA,"Terell Robinson"
"dallas",1,0,NA,NA,NA,NA,"Hilary Roberts"
"dallas",1,1,NA,NA,NA,NA,"Tyra Booker"
"dallas",0,1,NA,NA,NA,NA,"Jayvon Carter"
"dallas",1,0,NA,NA,NA,NA,"Hilary Roberts"
"dallas",1,0,NA,NA,NA,NA,"Kristen Hall"
"dallas",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"dallas",1,1,NA,NA,NA,NA,"Shanice Thomas"
"dallas",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"dallas",1,0,NA,NA,NA,NA,"Hilary Roberts"
"dallas",1,0,NA,NA,NA,NA,"Hilary Roberts"
"dallas",0,1,NA,NA,NA,NA,"Jayvon Carter"
"dallas",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"dallas",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"dallas",1,1,NA,NA,NA,NA,"Tyra Booker"
"dallas",1,0,NA,NA,NA,NA,"Hilary Roberts"
"dallas",0,0,NA,NA,NA,NA,"Luke Mitchell"
"dallas",0,0,NA,NA,NA,NA,"Luke Mitchell"
"dallas",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"dallas",1,0,NA,NA,NA,NA,"Hilary Roberts"
"dallas",1,1,NA,NA,NA,NA,"Tionna Wilson"
"dallas",1,0,NA,NA,NA,NA,"Kristen Hall"
"dallas",1,1,NA,NA,NA,NA,"Ebony Williams"
"dallas",0,1,NA,NA,NA,NA,"Terell Robinson"
"dallas",1,1,NA,NA,NA,NA,"Ebony Williams"
"dallas",1,0,NA,NA,NA,NA,"Kristen Hall"
"dallas",0,0,NA,NA,NA,NA,"Brian Bailey"
"dallas",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"dallas",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"dallas",0,1,NA,NA,NA,NA,"Jayvon Carter"
"dallas",1,1,NA,NA,NA,NA,"Tyra Booker"
"dallas",0,0,NA,NA,NA,NA,"Luke Mitchell"
"dallas",0,0,NA,NA,NA,NA,"Brian Bailey"
"dallas",0,0,NA,NA,NA,NA,"Steven Smith"
"dallas",0,1,NA,NA,NA,NA,"Jayvon Carter"
"dallas",0,0,NA,NA,NA,NA,"Brian Bailey"
"dallas",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"dallas",0,1,NA,NA,NA,NA,"Jayvon Carter"
"dallas",0,1,NA,NA,NA,NA,"Terell Robinson"
"dallas",0,0,NA,NA,NA,NA,"Luke Mitchell"
"dallas",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"dallas",1,0,NA,NA,NA,NA,"Kristen Hall"
"dallas",1,0,NA,NA,NA,NA,"Hilary Roberts"
"dallas",1,1,NA,NA,NA,NA,"Tionna Wilson"
"dallas",1,1,NA,NA,NA,NA,"Tyra Booker"
"dallas",0,0,NA,NA,NA,NA,"Luke Mitchell"
"dallas",0,1,NA,NA,NA,NA,"Terell Robinson"
"dallas",1,1,NA,NA,NA,NA,"Shanice Thomas"
"dallas",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"dallas",0,0,NA,NA,NA,NA,"Luke Mitchell"
"dallas",0,0,NA,NA,NA,NA,"Brad Anderson"
"dallas",1,0,NA,NA,NA,NA,"Amy Morgan"
"dallas",0,0,NA,NA,NA,NA,"Brad Anderson"
"dallas",1,0,NA,NA,NA,NA,"Hilary Roberts"
"dallas",1,0,NA,NA,NA,NA,"Kristen Hall"
"dallas",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"dallas",1,1,NA,NA,NA,NA,"Tyra Booker"
"dallas",1,1,NA,NA,NA,NA,"Tionna Wilson"
"dallas",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"dallas",0,1,NA,NA,NA,NA,"Jayvon Carter"
"dallas",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"dallas",1,1,NA,NA,NA,NA,"Shanice Thomas"
"dallas",0,0,NA,NA,NA,NA,"Luke Mitchell"
"dallas",0,0,NA,NA,NA,NA,"Brian Bailey"
"dallas",1,0,NA,NA,NA,NA,"Kristen Hall"
"dallas",0,1,NA,NA,NA,NA,"Terell Robinson"
"dallas",0,1,NA,NA,NA,NA,"Terell Robinson"
"dallas",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"dallas",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"dallas",0,1,NA,NA,NA,NA,"Terell Robinson"
"dallas",0,1,NA,NA,NA,NA,"Jayvon Carter"
"dallas",0,1,NA,NA,NA,NA,"Jayvon Carter"
"dallas",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"dallas",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"dallas",1,1,NA,NA,NA,NA,"Tionna Wilson"
"dallas",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"dallas",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"dallas",0,0,NA,NA,NA,NA,"Luke Mitchell"
"dallas",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"dallas",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"dallas",0,0,NA,NA,NA,NA,"Brian Bailey"
"dallas",1,1,NA,NA,NA,NA,"Shanice Thomas"
"dallas",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"dallas",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"dallas",0,1,NA,NA,NA,NA,"Jayvon Carter"
"dallas",0,0,NA,NA,NA,NA,"Steven Smith"
"dallas",0,0,NA,NA,NA,NA,"Brad Anderson"
"dallas",1,1,NA,NA,NA,NA,"Shanice Thomas"
"dallas",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"dallas",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"dallas",0,0,NA,NA,NA,NA,"Brian Bailey"
"dallas",1,0,NA,NA,NA,NA,"Hilary Roberts"
"dallas",1,1,NA,NA,NA,NA,"Ebony Williams"
"dallas",1,0,NA,NA,NA,NA,"Kristen Hall"
"dallas",0,0,NA,NA,NA,NA,"Luke Mitchell"
"dallas",0,0,NA,NA,NA,NA,"Brad Anderson"
"dallas",0,1,NA,NA,NA,NA,"Terell Robinson"
"dallas",1,0,NA,NA,NA,NA,"Kristen Hall"
"dallas",1,1,NA,NA,NA,NA,"Ebony Williams"
"dallas",1,1,NA,NA,NA,NA,"Shanice Thomas"
"dallas",0,0,NA,NA,NA,NA,"Steven Smith"
"dallas",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"dallas",0,0,NA,NA,NA,NA,"Luke Mitchell"
"dallas",1,1,NA,NA,NA,NA,"Shanice Thomas"
"dallas",0,0,NA,NA,NA,NA,"Brad Anderson"
"dallas",0,0,NA,NA,NA,NA,"Steven Smith"
"dallas",1,1,NA,NA,NA,NA,"Tionna Wilson"
"dallas",0,0,NA,NA,NA,NA,"Brian Bailey"
"dallas",0,0,NA,NA,NA,NA,"Steven Smith"
"dallas",0,0,NA,NA,NA,NA,"Brad Anderson"
"dallas",1,0,NA,NA,NA,NA,"Hilary Roberts"
"dallas",1,1,NA,NA,NA,NA,"Tionna Wilson"
"dallas",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"dallas",1,1,NA,NA,NA,NA,"Ebony Williams"
"dallas",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"dallas",0,0,NA,NA,NA,NA,"Brad Anderson"
"dallas",0,0,NA,NA,NA,NA,"Brian Bailey"
"dallas",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"dallas",1,1,NA,NA,NA,NA,"Tyra Booker"
"dallas",0,0,NA,NA,NA,NA,"Brad Anderson"
"dallas",0,0,NA,NA,NA,NA,"Steven Smith"
"dallas",1,1,NA,NA,NA,NA,"Tyra Booker"
"dallas",0,0,NA,NA,NA,NA,"Brian Bailey"
"dallas",1,1,NA,NA,NA,NA,"Ebony Williams"
"dallas",1,1,NA,NA,NA,NA,"Tyra Booker"
"dallas",1,1,NA,NA,NA,NA,"Shanice Thomas"
"dallas",1,0,NA,NA,NA,NA,"Kristen Hall"
"dallas",1,1,NA,NA,NA,NA,"Ebony Williams"
"dallas",0,0,NA,NA,NA,NA,"Brad Anderson"
"dallas",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"dallas",0,0,NA,NA,NA,NA,"Luke Mitchell"
"dallas",1,0,NA,NA,NA,NA,"Hilary Roberts"
"dallas",1,1,NA,NA,NA,NA,"Tyra Booker"
"dallas",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"dallas",1,1,NA,NA,NA,NA,"Shanice Thomas"
"dallas",1,0,NA,NA,NA,NA,"Hilary Roberts"
"dallas",1,0,NA,NA,NA,NA,"Kristen Hall"
"dallas",1,1,NA,NA,NA,NA,"Shanice Thomas"
"dallas",1,0,NA,NA,NA,NA,"Kristen Hall"
"dallas",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"dallas",0,0,NA,NA,NA,NA,"Brian Bailey"
"dallas",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"dallas",0,1,NA,NA,NA,NA,"Terell Robinson"
"dallas",1,1,NA,NA,NA,NA,"Tionna Wilson"
"dallas",0,1,NA,NA,NA,NA,"Jayvon Carter"
"dallas",1,1,NA,NA,NA,NA,"Shanice Thomas"
"dallas",0,0,NA,NA,NA,NA,"Luke Mitchell"
"dallas",0,0,NA,NA,NA,NA,"Steven Smith"
"dallas",1,0,NA,NA,NA,NA,"Kristen Hall"
"dallas",1,1,NA,NA,NA,NA,"Ebony Williams"
"dallas",1,1,NA,NA,NA,NA,"Shanice Thomas"
"dallas",0,0,NA,NA,NA,NA,"Steven Smith"
"dallas",0,0,NA,NA,NA,NA,"Luke Mitchell"
"dallas",1,1,NA,NA,NA,NA,"Tionna Wilson"
"dallas",0,0,NA,NA,NA,NA,"Brian Bailey"
"dallas",1,1,NA,NA,NA,NA,"Tionna Wilson"
"dallas",1,0,NA,NA,NA,NA,"Hilary Roberts"
"dallas",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"dallas",0,0,NA,NA,NA,NA,"Luke Mitchell"
"dallas",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"dallas",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"dallas",1,0,NA,NA,NA,NA,"Hilary Roberts"
"dallas",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"dallas",0,1,NA,NA,NA,NA,"Terell Robinson"
"dallas",0,0,NA,NA,NA,NA,"Brian Bailey"
"dallas",0,0,NA,NA,NA,NA,"Luke Mitchell"
"dallas",1,0,NA,NA,NA,NA,"Hilary Roberts"
"dallas",1,1,NA,NA,NA,NA,"Tyra Booker"
"dallas",1,0,NA,NA,NA,NA,"Hilary Roberts"
"dallas",1,1,NA,NA,NA,NA,"Ebony Williams"
"dallas",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"dallas",1,0,NA,NA,NA,NA,"Kristen Hall"
"dallas",1,0,NA,NA,NA,NA,"Amy Morgan"
"dallas",0,1,NA,NA,NA,NA,"Jayvon Carter"
"dallas",0,0,NA,NA,NA,NA,"Brian Bailey"
"dallas",1,0,NA,NA,NA,NA,"Amy Morgan"
"dallas",0,1,NA,NA,NA,NA,"Terell Robinson"
"dallas",1,1,NA,NA,NA,NA,"Tyra Booker"
"dallas",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"dallas",1,0,NA,NA,NA,NA,"Kristen Hall"
"dallas",1,1,NA,NA,NA,NA,"Shanice Thomas"
"dallas",1,0,NA,NA,NA,NA,"Kristen Hall"
"dallas",1,1,NA,NA,NA,NA,"Ebony Williams"
"dallas",1,0,NA,NA,NA,NA,"Hilary Roberts"
"dallas",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"dallas",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"dallas",1,0,NA,NA,NA,NA,"Amy Morgan"
"dallas",1,1,NA,NA,NA,NA,"Shanice Thomas"
"dallas",0,0,NA,NA,NA,NA,"Steven Smith"
"dallas",0,0,NA,NA,NA,NA,"Luke Mitchell"
"dallas",0,1,NA,NA,NA,NA,"Terell Robinson"
"dallas",0,1,NA,NA,NA,NA,"Jayvon Carter"
"dallas",0,0,NA,NA,NA,NA,"Steven Smith"
"dallas",1,1,NA,NA,NA,NA,"Ebony Williams"
"dallas",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"dallas",1,0,NA,NA,NA,NA,"Kristen Hall"
"dallas",0,1,NA,NA,NA,NA,"Jayvon Carter"
"dallas",0,0,NA,NA,NA,NA,"Brad Anderson"
"dallas",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"dallas",1,1,NA,NA,NA,NA,"Tionna Wilson"
"dallas",1,1,NA,NA,NA,NA,"Tionna Wilson"
"dallas",0,1,NA,NA,NA,NA,"Terell Robinson"
"dallas",0,0,NA,NA,NA,NA,"Brad Anderson"
"dallas",1,1,NA,NA,NA,NA,"Shanice Thomas"
"dallas",0,0,NA,NA,NA,NA,"Luke Mitchell"
"dallas",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"dallas",0,1,NA,NA,NA,NA,"Jayvon Carter"
"dallas",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"dallas",1,1,NA,NA,NA,NA,"Shanice Thomas"
"dallas",0,1,NA,NA,NA,NA,"Terell Robinson"
"dallas",0,0,NA,NA,NA,NA,"Steven Smith"
"dallas",0,0,NA,NA,NA,NA,"Luke Mitchell"
"dallas",1,1,NA,NA,NA,NA,"Shanice Thomas"
"dallas",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"dallas",1,1,NA,NA,NA,NA,"Tyra Booker"
"dallas",0,0,NA,NA,NA,NA,"Brian Bailey"
"dallas",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"dallas",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"dallas",0,0,NA,NA,NA,NA,"Luke Mitchell"
"dallas",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"dallas",0,0,NA,NA,NA,NA,"Steven Smith"
"dallas",1,1,NA,NA,NA,NA,"Tyra Booker"
"dallas",1,1,NA,NA,NA,NA,"Ebony Williams"
"dallas",1,0,NA,NA,NA,NA,"Amy Morgan"
"dallas",1,1,NA,NA,NA,NA,"Tyra Booker"
"dallas",1,0,NA,NA,NA,NA,"Amy Morgan"
"dallas",0,0,NA,NA,NA,NA,"Steven Smith"
"dallas",0,1,NA,NA,NA,NA,"Terell Robinson"
"dallas",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"dallas",1,0,NA,NA,NA,NA,"Kristen Hall"
"dallas",0,1,NA,NA,NA,NA,"Terell Robinson"
"dallas",1,1,NA,NA,NA,NA,"Tyra Booker"
"dallas",0,0,NA,NA,NA,NA,"Brian Bailey"
"dallas",1,0,NA,NA,NA,NA,"Amy Morgan"
"dallas",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"dallas",1,0,NA,NA,NA,NA,"Kristen Hall"
"dallas",0,1,NA,NA,NA,NA,"Jayvon Carter"
"dallas",0,0,NA,NA,NA,NA,"Brian Bailey"
"dallas",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"dallas",1,1,NA,NA,NA,NA,"Shanice Thomas"
"dallas",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"dallas",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"dallas",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"dallas",1,1,NA,NA,NA,NA,"Ebony Williams"
"dallas",0,0,NA,NA,NA,NA,"Luke Mitchell"
"dallas",1,1,NA,NA,NA,NA,"Ebony Williams"
"dallas",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"dallas",1,0,NA,NA,NA,NA,"Kristen Hall"
"dallas",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"dallas",1,0,NA,NA,NA,NA,"Amy Morgan"
"dallas",0,1,NA,NA,NA,NA,"Jayvon Carter"
"dallas",0,0,NA,NA,NA,NA,"Luke Mitchell"
"dallas",0,0,NA,NA,NA,NA,"Luke Mitchell"
"dallas",0,1,NA,NA,NA,NA,"Jayvon Carter"
"dallas",0,0,NA,NA,NA,NA,"Brian Bailey"
"dallas",0,0,NA,NA,NA,NA,"Brad Anderson"
"dallas",0,0,NA,NA,NA,NA,"Steven Smith"
"dallas",1,1,NA,NA,NA,NA,"Tionna Wilson"
"dallas",0,0,NA,NA,NA,NA,"Steven Smith"
"dallas",1,1,NA,NA,NA,NA,"Tionna Wilson"
"dallas",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"dallas",0,0,NA,NA,NA,NA,"Steven Smith"
"dallas",0,0,NA,NA,NA,NA,"Brian Bailey"
"dallas",1,0,NA,NA,NA,NA,"Amy Morgan"
"dallas",1,1,NA,NA,NA,NA,"Tyra Booker"
"dallas",1,1,NA,NA,NA,NA,"Tionna Wilson"
"dallas",1,1,NA,NA,NA,NA,"Shanice Thomas"
"dallas",1,0,NA,NA,NA,NA,"Kristen Hall"
"dallas",1,1,NA,NA,NA,NA,"Tyra Booker"
"dallas",1,0,NA,NA,NA,NA,"Hilary Roberts"
"dallas",1,1,NA,NA,NA,NA,"Shanice Thomas"
"dallas",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"dallas",1,0,NA,NA,NA,NA,"Kristen Hall"
"dallas",0,1,NA,NA,NA,NA,"Terell Robinson"
"dallas",0,1,NA,NA,NA,NA,"Terell Robinson"
"dallas",1,1,NA,NA,NA,NA,"Tyra Booker"
"dallas",1,0,NA,NA,NA,NA,"Kristen Hall"
"dallas",0,1,NA,NA,NA,NA,"Jayvon Carter"
"dallas",0,0,NA,NA,NA,NA,"Brian Bailey"
"dallas",1,1,NA,NA,NA,NA,"Tionna Wilson"
"dallas",1,1,NA,NA,NA,NA,"Tionna Wilson"
"dallas",1,1,NA,NA,NA,NA,"Ebony Williams"
"dallas",1,0,NA,NA,NA,NA,"Kristen Hall"
"dallas",0,1,NA,NA,NA,NA,"Terell Robinson"
"dallas",1,1,NA,NA,NA,NA,"Ebony Williams"
"dallas",0,0,NA,NA,NA,NA,"Brian Bailey"
"dallas",0,1,NA,NA,NA,NA,"DeAndre Jackson"
